ID,Year_Birth,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,IncomeRaw,Living_With,Children,Family_Size,Is_Parent
624,1994,Postgraduate,0.1532088139709296,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,0,1,18890.0,Alone,0,1,0
5176,1998,Graduate,0.24886611192457414,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,0,0,29604.0,Partner,1,3,1
5552,1973,Postgraduate,0.41954751616013713,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,48721.0,Alone,2,3,1
868,1976,Graduate,0.384486268347559,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,44794.0,Partner,1,3,1
380,1964,Graduate,0.5603996285846934,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,0,1,64497.0,Alone,1,2,1
2677,1966,Graduate,0.39611978143637727,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,46097.0,Partner,1,3,1
6521,1964,Graduate,0.6807078318631476,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,77972.0,Partner,0,2,0
6927,1978,Postgraduate,0.38076318702903467,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,44377.0,Partner,2,4,1
2877,1984,Postgraduate,0.39537873647369737,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,46014.0,Partner,2,4,1
0,1995,Graduate,0.6180225706224777,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,70951.0,Partner,0,2,0
1584,1987,Graduate,0.3545676940109282,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,41443.0,Partner,1,3,1
7264,1988,Undergraduate,0.45056426556194423,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,52195.0,Alone,3,4,1
6274,1958,Postgraduate,0.7326524052712402,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,0,83790.0,Partner,0,2,0
1377,1964,Postgraduate,0.38231670297489373,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,44551.0,Alone,1,2,1
454,1990,Graduate,0.6051391021749223,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,69508.0,Partner,1,3,1
1755,1998,Undergraduate,0.3881468518981465,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,45204.0,Partner,1,3,1
2075,1979,Graduate,0.6314953037391521,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,72460.0,Partner,0,2,0
4785,1980,Postgraduate,0.6775829434663048,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,77622.0,Partner,2,4,1
9076,1990,Postgraduate,0.2589371808149709,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,30732.0,Partner,1,3,1
7079,1972,Graduate,0.5549533945216242,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,63887.0,Alone,1,2,1
4653,1988,Graduate,0.3596389414663762,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,42011.0,Partner,1,3,1
7375,1986,Graduate,0.4431895289453948,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,51369.0,Partner,1,3,1
709,1962,Graduate,0.44468947537587944,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,51537.0,Alone,1,2,1
460,1982,Postgraduate,0.6981893503803435,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,79930.0,Partner,0,2,0
3726,1996,Postgraduate,0.29097175100889255,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,34320.0,Partner,1,3,1
6798,1976,Graduate,0.3155244455555159,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,1,37070.0,Alone,2,3,1
5341,1972,Undergraduate,0.7164476268704688,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,81975.0,Alone,1,2,1
1606,1981,Graduate,0.32909538945037675,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,38590.0,Partner,1,3,1
9617,1961,Graduate,0.1187725438377201,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,15033.0,Alone,0,1,0
3233,1975,Postgraduate,0.5447573300953537,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,62745.0,Partner,1,3,1
89,1985,Undergraduate,0.1828684689832506,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,22212.0,Partner,1,3,1
2936,1992,Postgraduate,0.19580550694618049,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,23661.0,Partner,1,3,1
9449,1968,Postgraduate,0.6966804756972964,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,79761.0,Alone,1,2,1
7297,1983,Graduate,0.051516017285096964,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,7500.0,Alone,1,2,1
11004,1903,Undergraduate,0.5218742187779007,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,60182.0,Alone,1,2,1
313,1978,Graduate,0.6403789150387486,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,0,73455.0,Alone,0,1,0
9940,1968,Graduate,0.5645423377736509,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,64961.0,Partner,1,3,1
10735,1981,Graduate,0.18815399450019643,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,22804.0,Alone,1,2,1
9529,2000,Graduate,0.6424502696332274,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,1,73687.0,Partner,0,2,0
6439,1968,Graduate,0.5298382200635691,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,61074.0,Partner,1,3,1
7411,1974,Postgraduate,0.26745473375950857,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,31686.0,Partner,2,4,1
2176,1982,Graduate,0.7000107139030748,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,80134.0,Partner,1,3,1
9265,1963,Graduate,0.6544141280668547,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,75027.0,Partner,1,3,1
8867,1998,Postgraduate,0.5876218706474768,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,67546.0,Partner,0,2,0
8932,1979,Postgraduate,0.5664619120745688,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,65176.0,Partner,1,3,1
10236,1985,Postgraduate,0.26275847291168175,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,31160.0,Alone,1,2,1
6340,1995,Graduate,0.25184814828041857,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,29938.0,Alone,1,2,1
10089,1984,Graduate,0.9014142352058855,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,102692.0,Alone,0,1,0
2227,1968,Undergraduate,0.2210635334452341,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,26490.0,Partner,0,2,0
10992,1977,Graduate,0.6604406985464805,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,75702.0,Partner,2,4,1
5304,1984,Postgraduate,0.2604281989928931,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,30899.0,Alone,1,2,1
309,1971,Postgraduate,0.5500874968751115,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,0,63342.0,Partner,1,3,1
3406,1974,Graduate,0.39515553015963717,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,45989.0,Alone,1,2,1
2661,1974,Graduate,0.15152137423663442,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,18701.0,Alone,2,3,1
3153,1967,Postgraduate,0.3482643477018678,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,40737.0,Alone,3,4,1
10264,1989,Graduate,0.12104031998857184,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,0,1,15287.0,Alone,1,2,1
1184,1978,Postgraduate,0.6066211921002821,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,69674.0,Alone,2,3,1
4200,1980,Postgraduate,0.37881682797042965,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,44159.0,Partner,1,3,1
9396,1988,Postgraduate,0.3213010249633942,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,37717.0,Partner,1,3,1
2387,1962,Postgraduate,0.3753973072390272,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,1,43776.0,Partner,2,4,1
6690,1976,Postgraduate,0.32542587764722686,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,38179.0,Partner,2,4,1
1225,1973,Graduate,0.6999214313774508,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,0,0,80124.0,Partner,0,2,0
9703,1980,Postgraduate,0.3246937609371094,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,0,1,38097.0,Partner,2,4,1
291,1980,Graduate,0.6357808649691082,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,72940.0,Partner,0,2,0
4557,1980,Graduate,0.1816006571193886,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,22070.0,Partner,1,3,1
2379,1963,Graduate,0.6029873933073818,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,1,69267.0,Alone,0,1,0
5726,1993,Postgraduate,0.26836541552087423,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,1,0,31788.0,Alone,1,2,1
3066,1985,Postgraduate,0.5372575979429306,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,61905.0,Partner,1,3,1
6336,1970,Graduate,0.24628584693403804,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,29315.0,Partner,2,4,1
10967,1973,Graduate,0.2825613370951037,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,33378.0,Alone,2,3,1
2304,1973,Postgraduate,0.5766133352380272,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,66313.0,Partner,1,3,1
3445,1966,Graduate,0.5266240491411021,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,1,60714.0,Alone,0,1,0
7828,1991,Postgraduate,0.6799042891325309,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,77882.0,Partner,0,2,0
3762,1996,Postgraduate,0.6083443448448269,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,1,69867.0,Alone,0,1,0
4391,1978,Postgraduate,0.5545426949037534,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,63841.0,Alone,1,2,1
4669,1991,Undergraduate,0.20311774579479305,2013-02-11,46,4,19,9,28,25,17,3,3,0,4,7,0,0,24480.0,Partner,1,3,1
10144,1986,Graduate,0.4431895289453948,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,51369.0,Partner,1,3,1
8652,1956,Graduate,0.3216849398235777,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,37760.0,Partner,0,2,0
1672,1984,Postgraduate,0.5706046212635263,2014-03-01,74,204,7,149,20,15,66,1,5,1,8,2,0,0,65640.0,Partner,1,3,1
8962,1985,Postgraduate,0.38024534838041496,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,44319.0,Partner,2,4,1
9974,1984,Graduate,0.25803542730616763,2013-07-12,75,15,6,20,4,5,20,1,3,1,2,7,0,0,30631.0,Partner,1,3,1
10983,1962,Graduate,0.6566551194600192,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,75278.0,Partner,0,2,0
8148,1966,Postgraduate,0.4389843219885004,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,50898.0,Partner,2,4,1
10102,1976,Graduate,0.6983322024213421,2014-05-12,19,395,183,565,166,141,28,1,5,11,5,3,0,0,79946.0,Alone,0,1,0
4697,1959,Postgraduate,0.30075711581729225,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,35416.0,Alone,0,1,0
9262,1994,Undergraduate,0.27395450162494195,2013-07-04,11,20,6,5,0,9,12,1,1,0,3,7,0,0,32414.0,Partner,0,2,0
7254,1979,Graduate,0.32705081961358523,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,38361.0,Partner,1,3,1
4543,1990,Graduate,0.7211081747080461,2012-10-31,32,777,129,573,216,21,203,1,2,7,9,4,0,0,82497.0,Partner,0,2,0
4927,1981,Graduate,0.13299525016963681,2014-01-15,76,8,3,22,21,1,13,3,3,0,3,9,0,0,16626.0,Partner,2,4,1
10451,1975,Graduate,0.24947323309881791,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6,0,0,29672.0,Partner,2,4,1
2926,1962,Postgraduate,0.4840987821863505,2012-08-23,62,1241,0,80,0,13,40,3,3,6,11,8,0,0,55951.0,Partner,1,3,1
2874,1998,Undergraduate,0.3005071247455448,2013-03-07,20,6,4,7,4,3,8,1,1,0,3,7,0,0,35388.0,Alone,1,2,1
9738,1996,Postgraduate,0.3629870361772794,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,42386.0,Partner,1,3,1
7119,1992,Graduate,0.5972733116674404,2013-01-12,45,395,15,263,60,54,38,1,2,3,6,1,0,0,68627.0,Alone,0,1,0
3924,1975,Postgraduate,0.5016070854612334,2014-03-17,34,801,0,80,0,0,35,5,8,3,12,5,0,0,57912.0,Alone,1,2,1
5827,1968,Graduate,0.2992393128816828,2014-04-16,53,36,0,12,2,2,10,4,3,1,3,5,0,0,35246.0,Alone,2,3,1
5596,1966,Undergraduate,0.5097228670404628,2013-10-12,44,513,14,154,19,0,28,1,9,2,9,6,0,0,58821.0,Partner,1,3,1
10812,1988,Postgraduate,0.3986196921538516,2014-03-01,89,37,0,46,4,3,0,1,2,1,3,4,0,0,46377.0,Partner,1,3,1
1717,1998,Graduate,0.3394253776650834,2014-04-13,43,80,15,93,20,13,52,3,5,1,4,8,0,0,39747.0,Alone,1,2,1
9491,1994,Graduate,0.19861790650333916,2013-12-27,68,14,1,21,2,3,25,3,3,1,3,7,0,0,23976.0,Partner,1,3,1
9274,1971,Postgraduate,0.7072961679940002,2013-03-28,44,525,147,112,219,147,63,1,6,7,9,2,0,0,80950.0,Partner,0,2,0
6609,1976,Graduate,0.22595621584943396,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,1,27038.0,Alone,0,1,0
6963,1957,Graduate,0.6761097817935073,2014-03-05,85,675,11,400,15,45,11,1,2,5,10,1,0,0,77457.0,Alone,0,1,0
4440,1974,Postgraduate,0.5568551123174171,2013-09-10,93,509,0,27,0,0,10,1,8,3,6,7,0,0,64100.0,Partner,1,3,1
1379,2002,Postgraduate,0.3655226599050034,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,42670.0,Partner,0,2,0
10032,1986,Graduate,0.0967911860290704,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0,12571.0,Alone,1,2,1
2826,1977,Graduate,0.18610049641084248,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,22574.0,Partner,3,5,1
6320,1986,Postgraduate,0.617504731973858,2013-02-06,42,768,44,561,77,44,14,1,6,6,10,3,0,0,70893.0,Alone,0,1,0
3050,1976,Graduate,0.4684475554444484,2013-12-17,13,185,0,28,3,2,17,6,3,1,6,4,0,0,54198.0,Partner,2,4,1
231,1966,Postgraduate,0.24203599871433162,2014-03-11,86,24,0,7,0,0,1,2,2,0,3,5,0,0,28839.0,Partner,2,4,1
2392,1982,Graduate,0.34455019463590586,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,40321.0,Partner,2,4,1
9478,1995,Graduate,0.5783097032248847,2012-08-14,30,91,64,128,65,3,50,2,4,3,6,3,0,0,66503.0,Alone,1,2,1
113,1961,Graduate,0.25983893432377414,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0,30833.0,Partner,2,4,1
1802,1981,Graduate,0.5630602478482911,2013-01-17,23,412,5,119,38,29,77,3,3,3,12,2,0,0,64795.0,Partner,1,3,1
520,1984,Graduate,0.2918735045176958,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,0,0,34421.0,Partner,1,3,1
8275,1975,Postgraduate,0.40440519981429235,2014-02-09,6,16,0,3,0,0,1,1,1,0,2,7,0,0,47025.0,Alone,2,3,1
9750,1971,Postgraduate,0.5588639691439591,2013-02-07,41,731,60,353,78,12,73,5,10,3,5,7,0,0,64325.0,Alone,1,2,1
2607,1963,Graduate,0.3458269347523303,2013-01-11,78,424,17,118,7,23,41,6,8,2,8,8,0,0,40464.0,Alone,1,2,1
7214,1967,Graduate,0.5397753651655297,2013-07-05,49,792,0,275,45,45,126,1,4,8,5,3,0,0,62187.0,Partner,0,2,0
5835,1986,Postgraduate,0.11712974536623694,2013-07-02,39,21,2,28,3,2,9,3,2,0,4,8,0,0,14849.0,Alone,1,2,1
3896,1994,Graduate,0.2278936466554766,2013-11-07,3,22,1,11,0,1,2,1,1,0,3,7,0,0,27255.0,Partner,1,3,1
10350,1960,Postgraduate,0.470536766544052,2013-05-09,37,33,0,5,0,0,0,1,1,0,3,4,0,0,54432.0,Partner,3,5,1
7786,1996,Postgraduate,0.25239277168672547,2013-02-13,22,68,7,59,10,5,11,4,3,1,4,8,0,0,29999.0,Alone,1,2,1
2861,1993,Graduate,0.19947501874933038,2013-04-16,79,9,1,6,3,0,4,1,1,0,2,8,0,0,24072.0,Alone,1,2,1
663,1999,Postgraduate,0.2880789971786722,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,33996.0,Alone,0,1,0
10675,1966,Postgraduate,0.5768008285418378,2013-04-03,82,909,11,218,0,0,23,2,9,3,5,5,0,1,66334.0,Partner,1,3,1
2521,1981,Postgraduate,0.29863219170743904,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,0,1,35178.0,Partner,1,3,1
9592,1993,Graduate,0.1810649619656441,2013-06-30,51,11,2,9,3,0,8,2,2,0,3,8,0,0,22010.0,Partner,1,3,1
10151,1970,Graduate,0.5399271454590907,2012-09-12,38,317,46,247,151,46,139,1,4,5,12,3,0,0,62204.0,Alone,2,3,1
7381,1978,Graduate,0.6603603442734187,2012-12-06,10,797,153,293,72,97,30,1,11,4,6,4,0,1,75693.0,Alone,0,1,0
4099,1982,Graduate,0.2584282704189136,2012-11-12,14,10,2,16,11,2,21,1,1,0,3,8,0,0,30675.0,Partner,1,3,1
9560,1975,Graduate,0.7256258705046248,2013-03-03,18,856,61,570,40,25,122,1,7,6,8,3,0,1,83003.0,Partner,0,2,0
1150,1909,Postgraduate,0.7303489161101389,2013-09-26,36,755,144,562,104,64,224,1,4,6,4,1,0,0,83532.0,Partner,0,2,0
10172,1998,Graduate,0.5975233027391879,2012-08-10,95,456,19,832,75,118,38,1,4,5,11,3,0,0,68655.0,Alone,0,1,0
11191,1996,Graduate,0.3542819899289311,2013-12-07,11,37,32,38,11,3,18,1,2,1,4,6,0,0,41411.0,Alone,0,1,0
9707,1979,Postgraduate,0.4775008035427306,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,0,55212.0,Partner,1,3,1
6245,1960,Postgraduate,0.5139280739973572,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,59292.0,Partner,1,3,1
8234,1983,Undergraduate,0.22731331023892004,2013-08-15,13,1,6,7,0,1,3,1,1,0,2,8,0,1,27190.0,Partner,1,3,1
1411,1962,Graduate,0.7222331345309095,2013-11-10,58,204,34,204,172,153,173,1,2,9,4,1,0,0,82623.0,Alone,0,1,0
8553,1975,Graduate,0.3800757115817292,2013-06-23,65,30,0,9,0,0,3,2,1,0,3,6,0,0,44300.0,Partner,2,4,1
1826,1980,Graduate,0.7419824291989571,2014-06-16,0,189,104,379,111,189,218,1,4,4,6,1,0,1,84835.0,Alone,0,1,0
8842,1981,Graduate,0.25572300989250385,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,30372.0,Alone,2,3,1
11030,1986,Postgraduate,0.2808024713403093,2014-01-03,90,9,0,3,0,0,4,1,1,0,2,6,0,0,33181.0,Partner,1,3,1
2579,1967,Graduate,0.6194689475375879,2013-12-17,95,495,33,255,11,33,8,4,6,7,9,4,0,0,71113.0,Partner,1,3,1
175,1996,Graduate,0.6269597514374486,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,0,0,71952.0,Partner,1,3,1
9185,1976,Postgraduate,0.6073800935680868,2013-10-28,38,452,20,514,13,30,0,3,4,6,5,3,0,1,69759.0,Alone,0,1,0
11056,1984,Graduate,0.6282722045641227,2012-10-27,18,546,91,410,119,0,22,1,3,4,10,1,0,0,72099.0,Partner,0,2,0
9365,1986,Postgraduate,0.5202492768115424,2012-12-22,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,60000.0,Alone,1,2,1
6201,1988,Graduate,0.3295685868361844,2013-11-29,45,22,2,14,0,1,10,2,2,0,3,7,1,0,38643.0,Alone,2,3,1
2061,1965,Graduate,0.43754687332595266,2013-05-11,61,78,0,11,0,0,10,1,2,0,4,6,0,0,50737.0,Partner,1,3,1
6184,1979,Postgraduate,0.595800149994643,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,68462.0,Partner,0,2,0
6142,1953,Postgraduate,0.5655423020606406,2013-08-20,65,629,17,177,69,0,8,1,5,3,5,2,1,0,65073.0,Partner,0,2,0
4107,1958,Postgraduate,0.40133388093282385,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,46681.0,Partner,2,4,1
7274,1967,Graduate,0.6864754830184636,2012-09-28,87,736,163,818,212,163,61,1,4,7,10,2,0,0,78618.0,Partner,0,2,0
9336,1979,Postgraduate,0.5397753651655297,2014-03-22,38,512,0,83,0,0,41,3,6,2,10,4,0,0,62187.0,Alone,1,2,1
2958,1988,Graduate,0.23849148244705548,2014-02-24,53,19,3,10,11,8,6,3,2,1,4,4,0,0,28442.0,Partner,2,4,1
933,1988,Postgraduate,0.3213010249633942,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,37717.0,Partner,1,3,1
5837,1977,Graduate,0.44417163672725973,2012-12-28,67,247,8,160,6,8,65,7,6,3,6,7,0,0,51479.0,Partner,2,4,1
10704,1979,Graduate,0.47384914824470553,2012-08-21,65,404,0,92,28,27,142,2,6,2,9,4,0,0,54803.0,Alone,1,2,1
5125,1970,Graduate,0.6946180493553801,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,79530.0,Partner,0,2,0
4432,1986,Graduate,0.2668208278275776,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0,31615.0,Alone,1,2,1
5955,1972,Graduate,0.6276115138745044,2012-11-17,27,833,33,549,151,133,233,1,4,3,8,3,0,0,72025.0,Partner,0,2,0
2928,1985,Postgraduate,0.4543052033855934,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,52614.0,Alone,1,2,1
5680,1994,Undergraduate,0.3031498875040177,2014-04-22,66,10,4,7,0,6,3,1,1,0,3,6,0,0,35684.0,Partner,1,3,1
10313,1985,Graduate,0.4146994750187493,2012-10-28,69,159,4,45,6,2,38,6,5,1,4,8,0,0,48178.0,Partner,2,4,1
2557,1980,Postgraduate,0.24836612978107925,2013-08-29,52,7,1,6,3,1,11,1,1,1,2,4,0,0,29548.0,Alone,1,2,1
1245,1976,Graduate,0.5542659190743188,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,0,63810.0,Alone,1,2,1
1519,1982,Postgraduate,0.32898825041962787,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,1,38578.0,Alone,2,3,1
10703,1985,Postgraduate,0.3961287096889397,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,46098.0,Alone,2,3,1
1726,1980,Graduate,0.18619870718902898,2013-03-18,23,3,9,15,13,2,39,1,1,1,2,9,0,1,22585.0,Alone,0,1,0
4459,1999,Graduate,0.2548926824041999,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,30279.0,Alone,1,2,1
1729,1971,Postgraduate,0.5776222277775793,2013-10-02,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,66426.0,Partner,1,3,1
1517,1979,Graduate,0.25974072354558764,2013-06-14,92,3,9,13,2,12,12,1,1,0,3,7,0,0,30822.0,Alone,1,2,1
2098,1979,Postgraduate,0.28437377236527267,2013-01-08,38,11,0,5,0,0,1,1,1,0,2,8,0,0,33581.0,Partner,2,4,1
9543,1995,Graduate,0.1629941787793293,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,19986.0,Partner,1,3,1
6878,1964,Graduate,0.2293757365808364,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,27421.0,Alone,0,1,0
3310,1983,Undergraduate,0.30318560051426735,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,35688.0,Partner,3,5,1
2724,1991,Postgraduate,0.3072479554301632,2014-03-30,33,12,0,1,0,0,6,1,0,1,2,3,0,0,36143.0,Alone,1,2,1
948,1981,Graduate,0.07602407056890825,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,0,10245.0,Alone,1,2,1
6720,1978,Postgraduate,0.37556694403771296,2013-10-16,11,314,11,53,4,3,107,3,7,3,4,7,0,1,43795.0,Partner,1,3,1
6202,1970,Graduate,0.5504356987250455,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,63381.0,Partner,1,3,1
2066,1959,Graduate,0.33117567229741796,2012-08-30,56,70,0,11,2,8,23,1,2,1,3,6,0,0,38823.0,Partner,1,3,1
9799,1978,Postgraduate,0.7315274454483768,2013-05-08,57,866,21,151,28,21,86,3,2,2,12,5,0,0,83664.0,Alone,2,3,1
8318,1989,Graduate,0.7907753294525195,2014-01-03,7,594,134,786,33,134,57,0,5,6,8,1,0,0,90300.0,Partner,0,2,0
5642,1989,Postgraduate,0.5425609799650012,2013-12-09,0,140,4,61,0,13,4,2,3,1,6,4,0,0,62499.0,Partner,1,3,1
2669,2003,Graduate,0.6478607906860469,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,74293.0,Alone,0,1,0
455,1956,Postgraduate,0.440002142780615,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,51012.0,Partner,0,2,0
7683,1978,Postgraduate,0.6164690546766186,2014-02-25,80,554,35,113,0,7,78,3,5,3,12,3,0,0,70777.0,Partner,1,3,1
3428,2001,Postgraduate,0.5977643655583729,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,68682.0,Partner,0,2,0
7414,1981,Graduate,0.3758258633620228,2012-09-15,18,96,1,42,12,3,32,4,3,1,4,8,0,0,43824.0,Partner,2,4,1
6354,1994,Graduate,0.12155815863719152,2012-08-31,51,5,2,16,3,2,19,2,1,1,2,8,0,1,15345.0,Partner,1,3,1
798,1997,Graduate,0.19385021963501303,2012-12-24,71,2,0,6,8,6,5,1,1,0,3,7,0,0,23442.0,Alone,1,2,1
8213,1990,Undergraduate,0.11414770901039248,2012-11-09,71,6,4,9,6,36,35,4,2,2,3,7,0,1,14515.0,Partner,1,3,1
2488,1966,Undergraduate,0.2648566122638477,2013-03-23,80,23,1,25,0,8,7,4,2,1,3,6,0,0,31395.0,Alone,2,3,1
9999,1975,Graduate,0.6566372629548944,2012-09-27,2,610,105,125,137,42,21,1,9,4,9,5,0,0,75276.0,Partner,0,2,0
